ut,met,situation,biome,lat,lon,alt_m,vs_mps,speed_mps,pitch_deg,heading_deg,roll_deg,apo_m,peri_m,throttle
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
4195.46,11.66,VesselSituation.landed,UNKNOWN,-0.049996,-74.69057,70.3,0.0,0.0,-9.91,124.03,1.73,70.3,-597989.0,0.68
